stock1,stock2,coint_score,pvalue,correlation
COHR,LYB,-1.9946170117093731,0.5313750937773823,0.6151973647235371
AMD,HIG,-1.9945800337635797,0.531394299367721,0.47810317756006143
ATO,ROP,-1.9945625853276212,0.5314033616893681,0.6355864471255035
EW,HUM,-1.9945555140533315,0.5314070343414712,0.7472089724355411
GPC,UNH,-1.9945552152216612,0.5314071895474587,0.8917705975198319
ALB,STE,-1.9945541602379626,0.531407737480576,0.7004867365541593
LDOS,URI,-1.994551557819382,0.531409089113692,0.633330366886217
GIS,MET,-1.9945327508758335,0.5314188569672899,0.7151026466334773
A,LULU,-1.9945326962223724,0.53141888535288,0.8758664067769206
FSLR,LOW,-1.9945265516799937,0.5314220766672242,0.7456663775834662
IP,MDLZ,-1.994516579972354,0.5314272557041927,0.2938729274347797
DXCM,NI,-1.9945120492520418,0.5314296088358035,0.3376587627333901
NEE,WY,-1.994499994586976,0.5314358696891339,0.5240903370221808
ARE,META,-1.994454380978836,0.5314595600012237,0.703688648844188
AIZ,PEP,-1.9944445391360899,0.5314646715301943,0.8901419183013499
AIG,OXY,-1.9944339940839166,0.5314701482739393,0.6773236239291386
BXP,TT,-1.9944075118007312,0.531483902235651,-0.1622696498838845
DOC,LRCX,-1.9943918832339058,0.5314920191330856,0.6577369934539277
RTX,WY,-1.9943766532122214,0.5314999290211919,0.6790667363138191
BF-B,HAL,-1.9943280469654114,0.5315251731076586,-0.321812684077477
EBAY,JPM,-1.994312465289007,0.531533265547731,0.7391672462366381
ES,RJF,-1.9943016419520359,0.5315388867027329,0.4801912022166428
BBY,KHC,-1.9942823825696976,0.5315488891363156,-0.02276277734540705
BRO,TSLA,-1.994257648168181,0.531561734996114,0.9178485212558589
EQR,WY,-1.9942469403877985,0.5315672960868019,0.4550456237544015
GIS,PG,-1.9942401218175922,0.5315708373093507,0.8766157613895017
APA,WY,-1.9942092931164057,0.5315868481378463,0.4603128720769639
MCO,TKO,-1.9941954822959593,0.5315940207357047,-0.17985899067164926
PSKY,ROK,-1.9941889970494493,0.5315973888186319,-0.19625204636949206
MA,VLO,-1.9941627807757443,0.531611004083559,-0.012823551698951845
AOS,COO,-1.994155022706387,0.5316150331793518,0.49433854827758644
CAT,DPZ,-1.9941482159978081,0.5316185681887956,0.6904818114872933
AJG,EXPD,-1.9941311872802432,0.5316274118993964,0.8951090456023061
AIZ,JPM,-1.9941220056991145,0.5316321802604361,0.7880042378332714
AWK,NWSA,-1.9941187187220468,0.53163388731691,0.6174671518461166
FIX,PAYX,-1.9941122268669127,0.531637258789937,0.8965195691005997
HCA,NKE,-1.9941025333682703,0.5316422929944185,0.8265296101023727
DOV,VRSN,-1.994099416157004,0.5316439118797311,0.7371644757678738
CCI,URI,-1.9940887802227423,0.531649435515135,0.6916858976732703
ETR,GOOGL,-1.994075249361495,0.5316564625797559,0.6835147904528881
ADM,INTC,-1.994061757679249,0.531663469281909,-0.408407986428079
BBY,CME,-1.9940583643220915,0.5316652315684656,0.4908356560364436
JBHT,MGM,-1.994013430321667,0.5316885672416267,0.6899052611781291
EQR,GILD,-1.9940099867688539,0.5316903555824348,-0.027869592471579423
JPM,LYV,-1.9940076163203404,0.5316915866272405,0.8415429581682287
EQIX,NWSA,-1.9940028546550357,0.5316940595010045,0.5838791932582077
AMAT,JPM,-1.9939874384012284,0.5317020656048617,0.8794825307456556
CBRE,GIS,-1.993969342648089,0.5317114632241258,0.6911159783836373
APTV,VST,-1.9939432156393613,0.5317250316450954,-0.12121982466612632
BXP,MA,-1.9939263036072643,0.531733814463249,-0.16522583308361247
CMS,CTSH,-1.9938984705675058,0.5317482687662166,-2.728993537372752e-05
DLTR,RCL,-1.9938682344490521,0.5317639709659139,-0.31301889957520723
CMS,FDX,-1.9938491811770618,0.5317738656579207,-0.007979422842823707
ERIE,PM,-1.9938455715696872,0.5317757401856794,0.3883054697618842
DUK,NEM,-1.9938448890474583,0.5317760946304384,0.6852211604202377
BRO,MCO,-1.9938179198067174,0.5317901001588672,0.9325943106806769
CPAY,EG,-1.993766007636762,0.5318170587484874,0.12091780252966824
GOOG,TTD,-1.9937278681059671,0.5318368649019031,0.8602678490778332
HIG,MOS,-1.9937167098840312,0.5318426594295591,0.7733776149973529
CNP,SPG,-1.9937032511388346,0.5318496486178829,0.7279886381032111
APD,NXPI,-1.9937017098701761,0.5318504490048105,0.7929012305487445
FRT,TPL,-1.9936998881030925,0.5318513950554226,0.38809011989589226
EME,TSCO,-1.9936871157141083,0.5318580277979515,0.8001498631484985
KMB,NWSA,-1.9936779071030117,0.5318628098506162,0.34410753753576945
ED,HUBB,-1.9936439584213943,0.5318804394159423,0.6324404288980511
PSA,QCOM,-1.9935996306486012,0.5319034587006076,0.8129123846511506
BR,FICO,-1.993595702542678,0.5319054985466448,0.8109040412376551
MTB,PTC,-1.9935845436098558,0.531911293318287,0.35309622156858034
EL,HPQ,-1.9935782838363525,0.5319145439791594,0.7154958393620148
PEP,TRV,-1.9935163101770421,0.5319467263296415,0.7696077819336992
FTNT,GILD,-1.993496943733125,0.531956783078647,0.34846581064465476
ODFL,SO,-1.9934914815117002,0.5319596195352757,0.8638123806243202
FDX,NI,-1.9934896086115799,0.5319605921060225,-0.12801953853725742
AZO,KR,-1.993483013637371,0.5319640167811958,0.860806007903915
EW,HAS,-1.9934777235588703,0.531966763840138,0.2667484783095529
PHM,TSN,-1.9934732507652444,0.5319690864933654,0.5914069170121724
EL,RSG,-1.9934721699375837,0.531969647750361,0.8665517395447704
EXPE,WM,-1.9934656178834287,0.5319730501280622,0.3516464099320479
KKR,WYNN,-1.993389332253315,0.5320126637758132,-0.4919800159503082
CASY,UNH,-1.9933759085269926,0.5320196344052172,0.8367184419883951
ACN,HPQ,-1.9933750801683325,0.5320200645521337,0.802715303242795
TEL,V,-1.9933726285946423,0.5320213375955999,0.7232576712769989
NDAQ,STE,-1.993318799863882,0.532049289436486,0.9213062246900667
ACGL,GILD,-1.9933058444411265,0.5320560168091454,0.27258840033292336
MCD,NUE,-1.9932907304578666,0.532063865041155,0.742163505655447
APD,LLY,-1.9932818121088405,0.5320684960595337,0.7875274647589666
AIG,WSM,-1.9932480713725864,0.5320860165021719,0.39477521925525505
DLR,MPC,-1.993238592232124,0.5320909386872172,-0.17434023325236164
BXP,LEN,-1.9932221986112886,0.5320994513012234,-0.14580555174668755
SYF,VZ,-1.9931937066063925,0.5321142461136782,0.10326929858949792
FICO,ZTS,-1.9931822277515172,0.5321202066260395,0.8931817708236199
TSCO,XEL,-1.9931777631112346,0.5321225249329631,0.8522418092390542
SLB,WTW,-1.9931767978744956,0.5321230261410951,-0.37872524599136376
ARES,UNH,-1.993169567015916,0.5321267808289701,0.9433118902594948
CCI,SNA,-1.993155019782651,0.5321343345962016,0.6287995366755944
CSX,RTX,-1.9931408014324046,0.5321417175708378,0.5791141750684847
CNC,KEY,-1.9931389573216975,0.5321426751365442,0.4197518624936119
PG,RSG,-1.9931284225198305,0.5321481453909529,0.9061945741970291
TDG,VLO,-1.993124770029161,0.5321500419648165,0.14142208689430327
TTWO,WEC,-1.9931207917439464,0.5321521077078146,0.457941143560946
AMCR,BSX,-1.9931100791132008,0.5321576702841576,0.5188710814287604
PKG,TFC,-1.99308813669436,0.532169063942264,0.6967296981410211
DPZ,MTB,-1.9930784205667291,0.5321741090536924,-0.17946706369147447
APTV,MLM,-1.9930773133033157,0.532174684001093,0.8251272162458257
FIS,MO,-1.9930312623388742,0.5321985959079112,-0.4862583704673963
HSY,ROP,-1.9930070219499456,0.5322111826273161,0.8485503183331148
FTNT,SRE,-1.9930005144627307,0.5322145616039688,0.7608414095425825
KEY,PCAR,-1.9929991890482632,0.5322152498176381,0.4379999955263057
MMM,NWSA,-1.9929907896772667,0.5322196111381485,0.28610904710940027
GWW,HON,-1.9929565494895198,0.5322373900776336,0.8180327204491836
BKR,DTE,-1.9929484657960543,0.532241587455198,0.3055590512399609
NFLX,POOL,-1.9929315816578053,0.5322503543582953,0.4217556798383215
AWK,MAR,-1.9929225647800384,0.5322550362629164,0.31561281401006597
AVY,IRM,-1.9928859105506276,0.5322740684561497,0.84302535959481
CLX,GDDY,-1.9928755566555856,0.5322794445497301,0.3848397524605173
EBAY,SBAC,-1.9928754723310558,0.5322794883338492,0.7635565272067035
SBUX,WAT,-1.992851506921095,0.532291931952379,0.7559488934796117
CMS,HPE,-1.9928116641063955,0.5323126195257786,-0.0032547213911831075
NSC,TRV,-1.9927981092371878,0.5323196575856697,0.7544608549534182
SPGI,ZBH,-1.9927957159918854,0.5323209002226397,0.5499557467550461
AJG,LH,-1.992751000723381,0.5323441174956971,0.8432832197674469
IP,TPL,-1.992736898923488,0.5323514394633285,0.4785330489157008
CPB,IDXX,-1.992701445431815,0.5323698476280891,0.5654140773395897
NOW,RL,-1.9926798993631576,0.5323810347268809,-0.0692599396652505
MAA,MO,-1.9926484137929585,0.5323973825184908,0.3509181842803298
AME,DOV,-1.9926186844154525,0.5324128183897582,0.9758401680803115
AIZ,CAG,-1.992587827678673,0.5324288395200305,0.4658779976703703
CDNS,SMCI,-1.992583004221154,0.532431343900637,0.8631780440902922
HPE,ITW,-1.9925760371164698,0.5324349612777495,0.19307313279579894
CRM,MCO,-1.9925760360356919,0.5324349618388977,0.8370307339735644
BG,LH,-1.9925742815845466,0.5324358727634675,0.8133789643868642
HSY,KR,-1.9925621221034118,0.5324421860526104,0.8359054361409824
GLW,HAS,-1.9925509906327572,0.532447965580255,0.42165122746794054
ANET,JPM,-1.992520707892385,0.5324636885103662,0.6751056958746601
CTSH,EIX,-1.9925130760316143,0.5324676509931324,0.1710716572482649
AIZ,GWW,-1.9925069795541173,0.5324708162971494,0.8502941092957708
ECL,GLW,-1.9925050851737454,0.5324717998627965,0.4499709595680965
IBKR,LVS,-1.9925029955988043,0.5324728847734514,-0.10663709525689398
ERIE,PLD,-1.9924941773114115,0.5324774632382496,0.6750297808542592
BBY,EXPE,-1.9924812480935696,0.532484176090699,0.4837976727276643
IP,IT,-1.992469274193479,0.5324903929291591,0.5451390136974275
AIG,GOOGL,-1.992435943023874,0.5325076983783203,0.4069347679601214
AME,MCK,-1.9924345906187093,0.5325084005412457,0.7904984451642706
NFLX,QCOM,-1.9924186878314314,0.5325166571879639,0.3506713979275699
CPRT,PSKY,-1.992415047351491,0.5325185473036734,-0.36875533342106914
FFIV,PEG,-1.9924085656580413,0.5325219125578525,0.45968944843133486
IQV,RTX,-1.9923537739816728,0.5325503599045903,0.5609982907281431
EXR,PLD,-1.9923510233418829,0.5325517880052725,0.9386283788751517
WEC,WY,-1.9923508095835274,0.5325518989861358,0.3135577693405426
FTNT,SBAC,-1.9923425294138821,0.5325561979513149,0.8666309475856768
EXPE,MCK,-1.9923302114723258,0.5325625932685124,0.2065245801425743
AMZN,MMM,-1.992328211219099,0.5325636317730874,-0.02565547290749796
DTE,LDOS,-1.9923111760599357,0.5325724761846574,0.7227569933106609
CAG,NRG,-1.9922860702240925,0.5325855107308104,0.04766193789237194
DOC,MSCI,-1.9922684612071229,0.5325946530167665,0.6838388215038612
ICE,RSG,-1.9922582653010874,0.532599946536189,0.8531078495232475
BAC,UHS,-1.9922362138613208,0.5326113951913317,0.525777409077959
KR,PG,-1.9922077515881473,0.5326261721576526,0.7762401455529144
NOW,OMC,-1.9921912667257369,0.5326347306921511,0.15975778804740592
SATS,WYNN,-1.992166027148783,0.5326478344133452,0.7365294803097301
MPC,NFLX,-1.9921450186434793,0.5326587414320431,-0.45962853440736123
CTAS,PRU,-1.9921392011858936,0.5326617616838984,0.47043687152232044
KMB,ZBRA,-1.9921339727025824,0.5326644761552434,0.7136521080628008
EQT,KR,-1.9921329081924644,0.5326650288166036,0.5008625282229624
KR,NVR,-1.9920632994008243,0.5327011673771027,0.6946264257602303
DG,ON,-1.9920627116088416,0.5327014725372923,0.7107496769898963
APA,IFF,-1.992059447863665,0.5327031669543761,0.08664722448049351
IDXX,ON,-1.9920306564525758,0.5327181143617259,0.7060275927286069
ARE,SLB,-1.9920169173880233,0.532725247137074,-0.4338400891014345
PLD,TYL,-1.9920040777592949,0.5327319129463953,0.9015848868406724
INVH,KEY,-1.99198101371567,0.5327438868173279,0.6033306624701126
TSN,WBD,-1.9919698196466502,0.5327496982854855,0.018617486083029967
FRT,GLW,-1.99195683834865,0.532756437590726,0.35040166487146823
CAG,INCY,-1.991939743385361,0.5327653125034592,0.033646818767075704
EMR,PCAR,-1.9919158882397723,0.5327776969472927,0.8051068560672309
ANET,KMI,-1.9919145511681482,0.5327783910890909,0.5711636372059523
PAYX,REGN,-1.9919125903539465,0.5327794090470646,0.7217048156743769
AES,REG,-1.9918993459426217,0.53278628488314,0.4652471034741017
CAT,SO,-1.9918697961648293,0.5328016255953895,0.7033029109652051
FSLR,NDSN,-1.9918674317203617,0.532802853089075,0.7585741047476339
LLY,MTD,-1.991855592332089,0.5328089994618598,0.9007885396804418
CMG,NRG,-1.9918466972243092,0.5328136173147874,0.6450066852868656
ARE,CTAS,-1.9918400993725875,0.5328170425537226,0.8746228943662862
LYB,SPG,-1.9918101410964433,0.5328325951828461,0.5776597063237061
APA,MET,-1.9917957451315171,0.5328400687194869,0.45526496824950574
GOOGL,TTD,-1.9917474189371827,0.5328651567003483,0.8583831040546724
FRT,PAYX,-1.9917409100227943,0.5328685357119585,0.32959261658778477
BMY,SHW,-1.9917311726452163,0.53287359072809,0.7130566215491789
MA,XOM,-1.9917225131748493,0.5328780861576615,-0.009284146155846164
ACN,RCL,-1.9917215468282343,0.5328785878210971,-0.4172354552748663
AMT,CSCO,-1.9917173705155145,0.532880755886318,0.5916109981195241
PAYX,WMT,-1.9917148734743788,0.5328820521841253,0.8176477381315761
CMS,WAB,-1.991702702986296,0.532888370284959,-0.01544843839767321
EQT,OXY,-1.9917019935820308,0.5328887385596595,0.5804609151481394
EQT,OKE,-1.9916990723328056,0.5328902550741632,0.3955513770295442
FDS,WY,-1.9916924555781257,0.5328936900417636,0.5457342860441702
EMR,NOW,-1.9916728024047157,0.5329038926061521,0.709118355999155
FAST,JPM,-1.9916416018072858,0.5329200897232357,0.7454774777660326
CDW,TTD,-1.991588943740542,0.5329474258308861,0.9102213755812647
IBKR,TDG,-1.9915771783143836,0.5329535335223045,0.2893551952153345
AON,PPG,-1.9915569788143939,0.5329640194988435,0.721867767771007
DOV,ETN,-1.991556661532229,0.5329641842062682,0.9611623913223254
ARES,PPG,-1.99155170398546,0.5329667577653615,0.7585689254286576
GILD,UNP,-1.9915428579445227,0.5329713499122123,0.16117450770986985
TJX,WBD,-1.9915392187397285,0.5329732390901489,-0.07158781263453808
CSGP,PFE,-1.9915066749549923,0.5329901331143354,0.3973988005862672
APTV,LULU,-1.991485306318632,0.5330012258815804,0.6099228905383558
DAL,RF,-1.9914808883285153,0.5330035193189974,0.12816358583018636
REG,SRE,-1.991471107252561,0.5330085967995468,0.48788452071786503
BX,HSY,-1.9914611448662747,0.5330137683920324,0.9169406335221325
ATO,TKO,-1.9914566204258306,0.5330161170796985,0.331208128171988
APH,IDXX,-1.9914424841979905,0.5330234553422875,0.8797799347971991
ERIE,FDX,-1.991438066767265,0.5330257484728584,0.002152832598131653
EQR,MAS,-1.9914133227885353,0.5330385932776516,0.4305133846086328
DRI,OKE,-1.9913615463140373,0.5330654707029605,0.7459539944905541
BXP,SPGI,-1.9913491164163855,0.5330719230898713,-0.19364422968987682
APA,GL,-1.9913422490599844,0.5330754879437455,0.4176603251335593
ESS,FDX,-1.9913350951731645,0.5330792015315732,0.1124020246626391
ICE,PWR,-1.9913324371408025,0.5330805813169605,0.8165647784400812
F,STT,-1.991315743071406,0.5330892471992594,0.6678783243473402
KR,NOC,-1.9912695623442291,0.5331132194629562,0.7526355769037292
DE,GEN,-1.9912634617577465,0.5331163862434455,0.8562057972951463
AVGO,DXCM,-1.9912589013531607,0.5331187535219645,0.8308951840990103
CBOE,SPG,-1.9912108010281662,0.5331437220001382,0.481499004387283
EA,PFG,-1.9912005133003037,0.5331490622478039,0.4194144423163321
MMM,VTRS,-1.9911930014197308,0.5331529615774925,0.6132296154560727
WY,XOM,-1.9911904162394687,0.5331543035133088,0.4885931619873082
EQT,SWK,-1.99118677853024,0.5331561918031983,-0.3403706401680324
CASY,PSA,-1.9911406748212641,0.5331801235684782,0.7816918649671745
DG,LH,-1.9911348243220355,0.5331831604643305,0.739133827474649
ACN,HUM,-1.9911330704388535,0.53318407087504,0.8427990602510831
ABBV,ETN,-1.9910514604576004,0.5332264329208964,0.8648402484029403
HPE,NRG,-1.9910426936627414,0.5332309835473642,0.4126880813396009
A,ABBV,-1.9910391920158164,0.5332328011638331,0.8152361227420458
CRH,EG,-1.9910232082049022,0.5332410979427223,0.6716000416581519
HPE,ISRG,-1.9910147126604507,0.5332455077489269,0.20997912774306876
FRT,PKG,-1.9909583225987844,0.5332747781371817,0.20114367809505312
PWR,SO,-1.9908902564968305,0.5333101088368316,0.8541145965296321
FRT,MCD,-1.990889349035492,0.533310579865091,0.19181884519027054
BXP,IR,-1.9908745194623718,0.5333182773155979,-0.11658546554220606
ANET,NDSN,-1.9908669061083022,0.5333222291019855,0.7282400270005581
CLX,DVN,-1.9908642046800005,0.5333236313037223,-0.5749150362998631
EW,FIX,-1.9908537117633904,0.5333290777445944,0.6635549981643094
KIM,MCO,-1.9908493998779275,0.5333313158639617,0.5966595167037846
APTV,CHTR,-1.9908240261394807,0.5333444862771496,0.6912289933906653
JKHY,VTR,-1.990798936811277,0.5333575090097762,-0.053709985701618494
MS,PFG,-1.990779780908608,0.5333674519331075,0.8401656013656588
AMT,PNC,-1.9907737155421241,0.5333706001713567,0.4458870422005794
AEP,GOOGL,-1.9907638215396495,0.5333757356623651,0.6619609243850217
ERIE,MPC,-1.9907343642817417,0.5333910254281244,-0.0003314786030732522
CDW,SBUX,-1.9907100959038573,0.5334036218527467,0.8871043863491469
ERIE,PNC,-1.9906914385860504,0.5334133058392873,0.3082953123183113
COST,ROL,-1.9906720073623858,0.5334233914852784,0.838467784150993
DLR,FANG,-1.9906624831648672,0.5334283349438591,-0.3452971692134776
MSI,STE,-1.9906588559161686,0.5334302176362044,0.9259996767298624
POOL,WAT,-1.990655062276678,0.533432186691028,0.8371323779439387
CINF,FIX,-1.9906454972841434,0.5334371513096899,0.7259739109125015
FSLR,HSY,-1.990627636675044,0.5334464216679508,0.6634853549524656
ARE,SATS,-1.9906258547799058,0.5334473465400409,-0.562143959312143
FITB,J,-1.9906004891052098,0.5334605122702707,0.7177168917702186
MPC,PWR,-1.9905928103860682,0.5334644978004515,0.5599556824557248
AMGN,DD,-1.9905854787950803,0.5334683031538571,-0.34352548662418664
CPRT,KMI,-1.9905633074544196,0.5334798108301781,0.41430775200711945
CNC,MAA,-1.9905582909970165,0.5334824145353891,0.6417733653350648
CME,TPL,-1.9905578809081612,0.5334826273847995,0.6279024151157379
DPZ,MPC,-1.9905510755981533,0.533486159559149,0.03648377681187077
PSA,TFC,-1.9905175948242242,0.5335035370962959,0.6238023900176868
AKAM,GD,-1.9905115934199205,0.5335066519967377,0.07622318763696263
AVB,BLK,-1.9904902709772225,0.5335177189285895,0.5427380151447673
