Date,KDP-MCD,BDX-EVRG,DHI-ITW,BDX-CMS,BDX-SRE,BDX-LNT,BDX-SO,BDX-ETR,BKNG-MGM,CFG-MGM
2023-09-28,0.008317754379350534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005472977804442623,0.0
2023-09-29,-0.012840294022275333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008097267893896977,0.0
2023-10-02,-0.013648897978841803,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.00283906966248964,-0.0
2023-10-03,-0.010789649712060539,-0.0,-0.0005,-0.0,-0.0,0.0,-0.0,0.0,0.01500169143422016,0.0
2023-10-04,-0.013479312303668563,0.0,0.0038253845830263557,0.0,0.0,-0.0,0.0,0.0,-0.01830331291280978,0.0
2023-10-05,0.03193171852612495,0.0,-0.010511890343900616,0.0,0.0,0.0,0.0,0.0,0.004770579676919459,0.0
2023-10-06,-0.013789883675592054,0.0,-0.009434236506931235,-0.0,0.0,0.0,0.0,0.0,0.00946738544367167,-0.0
2023-10-09,0.018886360390553282,0.0,0.020872886255484946,0.0,0.0,0.0,0.0,0.0,0.02095629825924639,-0.0
2023-10-10,-0.01098375755385335,0.0,0.007001864006253149,0.0,0.0,0.0,0.0,0.0,-0.014373808585466698,0.0
2023-10-11,0.03032407553668821,-0.0,0.0031763442234686093,-0.0,-0.0,-0.0,-0.0,-0.0,0.003021450204293172,-0.0
2023-10-12,-0.0,-0.0,-0.04141658336918927,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0018363775489027411,0.0
2023-10-13,-0.0,0.0,0.02720099302764054,0.0,0.0,0.0,0.0,0.0,0.024405261932190885,-0.0
2023-10-16,0.0,0.0,-0.005444781486700601,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
2023-10-17,0.0,0.0,-0.006974642020815302,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2023-10-18,-0.0,0.0,0.04085425489403435,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2023-10-19,-0.0005,-0.0,-0.008361480166676438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-20,0.008207807137650312,0.0,0.00328258314880143,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2023-10-23,0.003840740805454157,-0.0,0.021419631997176534,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2023-10-24,0.015837391322702045,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2023-10-25,-0.0037367953951531053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2023-10-26,0.02334069333828294,-0.0,0.0,-0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2023-10-27,0.0,-0.0,0.0,-0.005089283074955141,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2023-10-30,-0.0,-0.0,0.0,-0.001007456484741428,-0.0,-0.0,-0.0,-0.0005,0.0,0.0
2023-10-31,0.0,0.0,0.0,0.005290153628461328,0.0,0.0,0.0,0.0043730636003097186,-0.0,0.0
2023-11-01,0.0,-0.0,0.0,0.0017494040027882102,0.0,-0.0,0.0,-0.0020800631779008833,-0.0,-0.0
2023-11-02,-0.0,-0.0,-0.0,0.0012924223306387825,0.0,0.0,0.0,0.005885585849836264,0.0,0.0
2023-11-03,0.0,0.0,0.0,0.010344181275214893,0.0,0.0,0.0,0.012909879943388727,-0.0,0.0
2023-11-06,-0.0,0.0,0.0,0.004451762087795154,0.0,0.0,0.0,0.0010373903233157962,0.0,-0.0
2023-11-07,0.0,-0.0,-0.0005,-0.01266609888373037,-0.0,-0.0,-0.0,-0.010443984260404982,0.0,-0.0
2023-11-08,0.0,0.0,-0.011062021385863409,-0.0015199618169356396,0.0,0.0,-0.0,0.0010681006720463118,-0.0,-0.0
2023-11-09,-0.0,-0.0005,0.005951840344386882,-0.0934088051380695,-0.0005,-0.0005,-0.0005,-0.096618388537273,0.0,-0.0
2023-11-10,-0.0,0.009704597300308286,0.009551882885842591,0.005531006369437978,0.007084219201351341,0.010558770410064602,0.010135404397280603,0.010940469703735306,0.0,-0.0
2023-11-13,0.0,0.0158113346780439,0.0006307431737439407,0.006751316931126031,0.00648557004015427,0.010837530964816858,0.007544486079383082,0.006281203054230461,0.0,0.0
2023-11-14,0.0,-0.02548794792074971,-0.024537667118220998,-0.021341608819122063,-0.021392162062397052,-0.01964793651037365,-0.016602276428309706,-0.01990631896689705,-0.0,0.0
2023-11-15,0.0,-0.0007186543990435391,0.01473685588872345,0.002713013422782973,0.00432303950830311,0.0006396367622026648,0.0031632366317521686,0.001881349360474946,-0.0,0.0
2023-11-16,-0.0,0.005132281651108722,0.011623883528466833,0.003334152026283438,0.004730725189860439,0.004664432897572865,0.0009717812102988345,0.004131200337262272,0.0,-0.0
2023-11-17,-0.0,-0.008142177290720276,0.0023139430563233216,-0.007151663308557595,-0.007972057376757456,-0.00624205594087933,-0.008300988518297367,-0.008398790671677318,0.0,0.0
2023-11-20,-0.0,0.001106901639134219,-0.0068869338593817685,0.0031091467399619746,0.001021589747737236,0.002409325064097481,0.002727552677943136,0.0021237755721736583,0.0,-0.0
2023-11-21,-0.0,0.007749318003540472,0.026678065412818155,0.012272492492871632,0.008817336108196912,0.01071605105499832,0.009953858066315465,0.006145264769792308,0.0,-0.0
2023-11-22,0.0,-0.002060429779785871,-0.009078610670026098,0.001410679715357604,0.0016983437235542555,0.00010372266550080474,0.0028907553447128156,0.001121493847106143,-0.0,-0.0
2023-11-24,0.0,0.010898463306839787,0.003585720082727461,0.005998343437544285,0.00658153183255551,0.007580622841087356,0.008725709891099422,0.009028357905454521,-0.0,0.0
2023-11-27,0.0,-0.0014087811540496361,0.009224719014803604,0.0012656144043467319,-0.00032521620715871555,-0.001327065228780674,-0.0021141193596707305,-0.0015426473801780295,0.0,-0.0
2023-11-28,-0.0,-0.010684488857085256,-0.00098224798718701,-0.007225998624241596,-0.005837110333486783,-0.007548661373119649,-0.007335827612841216,-0.00669003170037889,0.0,0.0
2023-11-29,-0.0,-0.002072486456644591,-0.012900054377479698,-0.00300780499409117,-0.004432753509915566,-0.005697358159223448,-0.005933042146533974,-0.0038825523982918045,-0.0,0.0
2023-11-30,-0.0005,-0.0009304128693355192,0.005415197783026274,0.0020226062314073817,0.0023996619725078195,-0.0014989894048611702,-0.0001959013787427087,-0.00012358415272707354,-0.0,0.0
2023-12-01,0.002133387243677856,0.0033722621887286334,-0.0058977205001884865,-3.1633656583611794e-05,0.007396369225207438,0.0035838227037390093,0.007104816843601045,0.0070743044813433836,-0.0,0.0
2023-12-04,0.0011795674709378936,0.006939830576321592,0.01711660353402268,-0.0024892925342470933,-0.0012856232852718934,-0.0023590352516082175,-0.0021389449867671006,-0.0011526450951714383,-0.0,0.0
2023-12-05,-0.007871733357343426,-0.022566869142781224,-0.019946815813209253,-0.011535148746135607,-0.01156761968250372,-0.01601839186115408,-0.01579884341838587,-0.014246632378869483,0.0,-0.0005
2023-12-06,0.0036988541419663663,-0.006126018886678402,-0.007836604543339357,-0.0033123922344097164,-0.009310728464535234,-0.005334375393040653,-0.004617053989479712,-0.003675258625705184,-0.0,0.015308159482923925
2023-12-07,0.005548399862380992,0.006307170213061424,-0.016071734718509718,0.0038790743195127046,0.0045037705377776495,0.006000430597348212,0.006277101668481799,0.003557547309587727,0.0,-0.00484974829059639
2023-12-08,-0.002690918665987187,-0.004287376794372902,-0.0030324714842364237,-0.006436120499676733,-0.0026520770926442222,-0.0028915144824152687,-0.0048753897132918205,-0.005642751728858052,-0.0,0.016656887405319537
2023-12-11,0.005548735521984562,0.0030535626826840856,0.0016013247011785765,0.005051205927518241,-0.0015954299761641345,0.003960082989326514,0.005100189770528179,0.00441528468615039,0.0,0.04042917899415836
2023-12-12,-0.011746621412579405,0.017143448244801126,0.0016639107312694471,0.01453910396150004,0.01431475460771584,0.014621480562809024,0.016641317641284098,0.015339957107700149,0.0,-0.0
2023-12-13,-0.0003688528610977168,0.001467889050556892,-0.025748050903833655,0.005807389839539257,0.005590487968518526,0.005091911308414895,0.008147841715380176,0.005950203939181043,0.0,0.0
2023-12-14,-0.008271863234502224,-0.00847072767573982,-0.020686558845339445,-0.003269523622760861,-0.008145706054999808,-0.001753544073702257,-0.0035078997109782234,-0.0026510446273827924,-0.0,-0.0005
2023-12-15,0.0034805258948328102,0.005398745236980083,0.014315697891922753,-0.0011554243176094157,-0.0014194238357522204,0.002403223355823327,-0.004385199951103931,3.707744821023189e-05,-0.0005,-0.026588890015894484
2023-12-18,0.0015683010527406099,0.005212795695585479,0.0061283002339211565,0.0023554702347853658,0.004639141174278236,0.0016419734133342164,0.0013070259181856814,0.0012505042278308034,0.006664481598812375,0.02623116522248179
2023-12-19,0.002331768175976934,0.009239801034706337,-0.005532735162159417,0.012443181428019022,0.011339615872444666,0.010002336751766299,0.012605303502418846,0.012072112319688483,0.000982585979099596,0.009213859816727732
2023-12-20,-0.0011169484765325196,0.002612942842056591,-0.00546704709339201,0.0016901608601121504,0.004061154577575214,0.0022345641825103797,0.0014360709881847374,0.001842923331731988,-0.001076701117587623,0.007613255428694336
2023-12-21,-0.002106448212928663,0.013057816740593468,0.015927772255695877,0.014232325349189634,0.013207554705560731,0.011396888740932755,0.014192208146346514,0.01293569024535411,-0.005022410114768181,0.002096958110618715
2023-12-22,0.008264505483389499,-0.0,0.01081028850818159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005600014517439198,-0.006543796923487329
2023-12-26,0.002113386382294088,-0.0,0.005339614068025416,-0.0,-0.0,0.0,0.0,0.0,-0.0061196995682814585,-0.009044314809073944
2023-12-27,-0.004805290506035082,-0.0,-0.007220431470455149,-0.0,-0.0,-0.0,-0.0,-0.0,0.01021532952996376,-0.0009315326857645672
2023-12-28,0.002195495090298205,-0.0,-0.0037631207591298146,-0.0,0.0,-0.0,-0.0,0.0,-0.0020795148223891023,0.006750791797013014
2023-12-29,-0.003502333544899154,0.0,0.0003460968765481841,0.0,0.0,0.0,0.0,0.0,-0.002488327313575825,0.006241194616429959
2024-01-02,-0.0005548367082638204,-0.0,0.006107840182045869,0.0,0.0,0.0,0.0,0.0,0.026296153369683065,0.003208264186506115
2024-01-03,-0.01334345035995406,-0.0,-0.00037373284970684817,-0.0,-0.0,-0.0,-0.0,-0.0,0.009378424313448088,0.0196327556124171
2024-01-04,0.010247377295085043,0.0,0.008062077054923074,0.0,0.0,0.0,0.0,0.0,-0.0021933117617994042,-0.003764522038334446
2024-01-05,-0.001539338148027966,-0.0,-0.014637342646064266,-0.0,-0.0,-0.0,-0.0,-0.0,0.007899750908457192,-0.02329005298101651
2024-01-08,-0.01654252373141571,0.0,-0.02860112473373616,0.0,0.0,0.0,0.0,0.0,-0.006096339147771794,0.012328425671532108
2024-01-09,0.009395935236721614,-0.0,-0.00134376077084215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019448777970608965,-0.015096328037895564
2024-01-10,-0.019252276055845133,0.0,-0.03240855071529321,0.0,0.0,0.0,0.0,0.0,-0.019601724509395138,-0.021704215789637257
2024-01-11,0.005414789214856442,-0.0,-0.0030320471731257958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00956222802240177,0.02155348451111048
2024-01-12,0.001409775935466135,0.0,0.004839008320084166,0.0,0.0,0.0,0.0,0.0,0.0041318749071395915,0.010641656157890672
2024-01-16,0.006856759848090097,0.0,0.006477124642273151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0013462122398002975,0.012098547151383122
2024-01-17,-0.00310838558415193,0.0,-0.014110192017103673,0.0,0.0,0.0,-0.0,0.0,-0.002350938958726098,-0.029147687790509098
2024-01-18,-0.01068498593914745,0.0,0.011633555916525882,0.0,0.0,0.0,0.0,0.0,0.0009311905179770607,0.02758682892137048
2024-01-19,-0.02103591378206185,0.0,-0.0017695782375628036,0.0,0.0,0.0,0.0,0.0,-0.023202554813629258,-0.0282186332173309
2024-01-22,-0.004161662137063616,0.0,-0.002500807218894615,-0.0,0.0,0.0,0.0,0.0,0.026782569729627077,-0.025934549991327757
2024-01-23,0.0012855036637934242,0.0,0.11520084222927139,0.0,0.0,0.0,0.0,0.0,0.0091269042720117,0.011948330528763583
2024-01-24,-0.020578763351334736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0035800972949996757,-0.021542355924134306
2024-01-25,0.02678153583556443,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.005397686094800548,0.01655254312201316
2024-01-26,0.03158971360966833,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.004372202409856117,0.000852014746779009
2024-01-29,0.0007408152205187152,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.007805740904888227,-0.016063608998767423
2024-01-30,-0.015753910243212335,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0021495489667533803,-0.01729492240211796
2024-01-31,-0.0038254867128210196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010751393781564774,0.04268723923765048
2024-02-01,-0.003843487029006599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018700383356192642,0.07163710576953934
2024-02-02,-0.0063910251901400355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0007408180058538986,0.0
2024-02-05,0.024266192830718597,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02112049191194756,-0.0
2024-02-06,0.007074976720767704,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0038198238939473276,-0.0
2024-02-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01712390136954248,-0.0
2024-02-08,-0.0,-0.0005,-0.0,0.0,0.0,0.0,0.0,0.0,-0.01929996769403939,-0.0
2024-02-09,-0.0,-0.008951101113324927,-0.0,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,0.024341876154442884,-0.0
2024-02-12,0.0,0.006896219054414644,0.0,0.006293528764908289,0.005838082654519863,0.0046969576269359475,0.005990597227411382,0.004586951681697461,-0.006026840098987685,0.0
2024-02-13,-0.0,0.01334617558258837,-0.0,0.013422001886272654,0.012193680637328497,0.012539343961270585,0.015306099653639573,0.015628604393504542,-0.000806408208689437,-0.0
2024-02-14,0.0,0.0019261683850206879,0.0,0.0029558382691188124,0.002392654279910202,0.002285645599044381,0.0028747555126947084,0.0009568100974036409,-0.024214673177160088,0.0
2024-02-15,-0.0,0.0001416824662745491,-0.0,0.0,-0.0012676653935232473,-0.0010675897182913646,-0.008756408445809877,0.0,-0.0004152430106258119,0.0
2024-02-16,-0.0,-0.002640268544416348,-0.0,0.0,-0.0033702686747752175,-0.0036232654890900355,-0.0021990554670369847,0.0,0.0036599935740150077,0.0
2024-02-20,0.0,0.0015596491946677947,0.0,0.0,0.0011243753066513874,-0.00017519733987883426,0.0022100026471616988,-0.0,0.002558345768510466,-0.0
2024-02-21,0.0,-0.015916860055432008,-0.0,0.0,-0.01381230693819038,-0.014255156885410207,-0.01698740361997596,0.0,-0.011407707295907064,-0.0
2024-02-22,-0.0005,0.0043012279905507815,0.0,-0.0,0.004324274540968991,0.004268290077764583,0.005527480913730752,-0.0,-0.04083219485815172,-0.0
2024-02-23,-0.01303641526367073,-0.008184327683837046,-0.0,0.0,-0.007864203085460174,-0.010124274730783735,-0.009234743361337174,0.0,0.10797867883377392,-0.0
2024-02-26,-0.02068371258742223,0.009958543536066695,0.0,-0.0,0.013996942212105037,0.01082719804100713,0.013763701059985207,-0.0,0.0,-0.0
2024-02-27,0.013082276499712919,0.0075866393852002095,-0.0,-0.0,0.0026096529284003406,0.004323494878335183,0.0026648057466229654,-0.0,-0.0,0.0
2024-02-28,0.012220759213073463,0.005567062194072731,-0.0,-0.0,0.007081692141462946,0.007146471527096484,0.009325306191303194,-0.0,0.0,-0.0
2024-02-29,0.0008654629532277511,0.01274357754172404,0.0,-0.0,0.014375799841176855,0.0158047750053119,-0.0,-0.0,-0.0,0.0
2024-03-01,-0.015171352859784713,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024-03-04,-0.006997007457485045,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2024-03-05,-0.006652558649208971,-0.0,-0.0,-0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0005
2024-03-06,0.002242021648379839,0.0,-0.0,0.004025799941163425,0.0,0.0,0.0,0.0,-0.0,0.001958861344428411
2024-03-07,-0.0010839209322743805,0.0,0.0,0.013701499754986163,0.0,0.0,0.0,0.0,0.0,0.006924993355660172
2024-03-08,0.0005200288247628835,0.0,-0.0,0.008629757174561329,0.0,0.0,0.0,0.0,0.0,-0.020919908629908168
2024-03-11,-0.0034158252680503796,-0.0,-0.0,-0.0027386109542657114,-0.0,-0.0,-0.0,-0.0,0.0,0.005555124535610613
2024-03-12,0.0016504277324948667,-0.0,0.0,-0.0016534336252869214,-0.0,-0.0,-0.0,-0.0,-0.0,0.009466150337146952
2024-03-13,0.03224170661524028,0.0,0.0,0.006837360588999681,0.0,0.0,0.0,0.0,-0.0,-0.007066906484452739
2024-03-14,0.00805893054396387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.03210588115587304
2024-03-15,0.00647740719885607,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00783129664037192
2024-03-18,0.023390073357760555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.017331910618531503
2024-03-19,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010633993995236726
2024-03-20,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2024-03-21,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,0.0,0.0,0.0,0.0,-0.0005,-0.0005,0.0,0.0,-0.0,-0.0
2024-03-25,0.0,-0.0,0.0,-0.0,0.018183021374180666,0.018539566890283295,-0.0,-0.0,-0.0,0.0
2024-03-26,0.0,0.0,-0.0,0.0,-0.0025216965834331745,-0.0030470179249059565,0.0,0.0,-0.0,-0.0
2024-03-27,-0.0,0.0,-0.0,0.0,-0.010619454179824968,-0.010254213714324372,0.0,0.0,0.0,0.0
2024-03-28,0.0,0.0,0.0,0.0,-0.0013385381858761797,-0.00013694504950140587,0.0,0.0,-0.0,0.0
2024-04-01,0.0,-0.0,0.0,-0.0,0.011902967656503182,0.009731150097291256,-0.0,-0.0,-0.0,-0.0
2024-04-02,0.0,-0.0,-0.0,-0.0,0.01380250522610348,0.013653333488352315,-0.0,-0.0,0.0,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-04,-0.0005,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
2024-04-05,-0.017501708378815165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-08,0.0027719009571493605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2024-04-09,0.0012594793426802427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2024-04-10,0.008384873230253772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2024-04-11,-0.005745015851733088,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2024-04-12,0.01438026991960619,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2024-04-15,-0.011926216461982405,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2024-04-16,-0.0037904602013138734,-0.0005,-0.0,-0.0005,-0.0,-0.0005,-0.0005,-0.0005,-0.0,-0.0
2024-04-17,0.0050728632599751355,-0.0022272594082916528,0.0,-0.0020825597815473723,-0.0,-0.0008916320850732356,-0.0011333114815154713,-0.0016811744668083113,-0.0,0.0
2024-04-18,-0.003682550444010597,0.0008010085783868577,0.0,0.002828130543045914,0.0,0.0015763534284070268,0.0016925705792329585,0.0025729575559942626,-0.0,-0.0
2024-04-19,-0.007536378394133735,-0.001801734881801429,-0.0,-0.0014229636581280158,-0.0,-0.001514775100104177,-0.0005853502237049765,-0.003624425723404659,-0.0,0.0
2024-04-22,0.006863769129434916,-0.004700151324593463,0.0,-0.0033403552940578325,-0.0,-0.001426187927506788,-0.00347286018564463,-0.0027462947979924627,0.0,0.0
2024-04-23,0.005413401995320989,0.00212342044098502,0.0,0.0023066532781320093,0.0,0.0015933283427102276,0.001260232517294804,0.0027321200965032336,0.0,0.0
2024-04-24,-0.018637179859823584,-0.003942749469743368,-0.0,-0.00395193689616221,-0.0,-0.004538220819572223,-0.004183115796476665,-0.00043729180767794256,-0.0,0.0
2024-04-25,-0.05012852501064429,-0.013993160610997986,0.0,-0.015448819488306146,-0.0005,-0.01363638928048878,-0.015757792380817957,-0.017140689023640788,0.0,-0.0
2024-04-26,-0.006971973381682567,0.009991836910367431,0.0,0.010482569153126921,0.0073430034155966386,0.008289250934154276,0.007995068219587025,0.0072403011062506396,0.0,-0.0005
2024-04-29,0.002529160221003145,0.00037073052016327497,-0.0,0.0037054189006742915,0.004194022620133312,0.0043216813693792225,0.004708608327390108,0.006429737669815068,-0.0,0.014989566392848467
2024-04-30,-0.002146407315134392,0.007136724399940109,0.0,0.0028698232240713865,0.007615714579921419,0.004784944499996024,0.007531864995029295,0.006224205353780851,0.0,-0.030085619563430463
2024-05-01,0.016581029824959927,-0.007312337658474586,0.0,-0.004922682737493581,-0.005070174652860725,-0.006947632908022847,-0.0067067933231512045,-0.007430956142621502,-0.0,-0.010835431167312375
2024-05-02,-0.011407686820552872,0.023593635300117502,-0.0005,0.025306952812585035,0.0237327963446704,0.02471055274895765,0.025159501218979734,0.0270167586405697,0.0,0.014085137401919953
2024-05-03,-0.020540583376398892,-0.02777901013541846,-0.008860063354854507,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.008019487829404223
2024-05-06,0.003664415853402869,0.00905392833417687,-0.01070479556549405,0.0,0.0,0.0,0.0,0.0,0.0,-0.010990582979836237
2024-05-07,-0.015136417587798264,-0.001048679337663544,0.011041805706948571,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.001981266581856169
2024-05-08,0.007508269280525054,-0.0160097173127408,0.026060013626109855,-0.0,-0.0005,-0.0,-0.0,-0.0,-0.0005,-0.022621193172000682
2024-05-09,-0.010884401155967952,-0.001910092078241405,0.00231854823964916,0.0,0.002406052120489423,0.0,0.0,0.0,-0.024002223437136903,0.014205811059624252
2024-05-10,0.028698330450552315,0.004910549564281325,0.0004864136673717106,0.0,-0.0010300212224980537,0.0,0.0,0.0,-0.009619895716334776,-0.0066565432810552
2024-05-13,-0.01813810248632148,0.003215931764142624,0.020214308419274747,0.0,0.005645479412927556,0.0,0.0,0.0,0.01973779577859095,0.010457648199590441
2024-05-14,-0.00426586635703586,-0.005234560386724877,0.0,-0.0,-0.006387594505578306,-0.0,-0.0,-0.0,-0.0037944076445572874,-0.006479924659822699
2024-05-15,0.024153129688365926,0.007354707850065979,-0.0005,0.0,0.004368680245825346,0.0,0.0,0.0,-0.0026115586552229635,-0.006129451776915541
2024-05-16,-0.011225784932621006,-0.002827392090885006,0.04697099438469488,-0.0,-0.0014663454076876607,-0.0,-0.0,-0.0,0.016274813435991266,0.01066265295371276
2024-05-17,0.006727019064975223,-0.0021378679100060157,0.001507134755691691,-0.0,-0.0032419439664045455,-0.0,-0.0,-0.0,0.0009730470876514316,-0.029467506182027495
2024-05-20,-0.01713003824684116,0.0036451200574146875,0.01129140825137573,0.0,0.003807768912691553,0.0,0.0,0.0,-0.012815105351869558,0.02465469039148723
2024-05-21,-0.01690000196450776,-0.013347112312452045,-0.008210813142436251,-0.0,-0.01078502352908023,-0.0,-0.0,-0.0,-0.019679883792634145,-0.012985701611607888
2024-05-22,-0.009519987301242695,0.0037192991752561114,0.031848551790067986,0.0,0.002297211695412059,0.0,0.0,0.0,-0.0069381390857940215,0.006067577424547079
2024-05-23,-0.02594524289497025,-0.007543559566998563,0.0,-0.0,-0.011993463459513902,-0.0,-0.0,-0.0,0.005863987213371757,-0.0036423721440968365
2024-05-24,-0.005358704194118163,-0.006938632568858419,0.0,-0.0005,-0.006717808881375234,-0.0,-0.0005,-0.0,-0.0030140080387119524,0.009673159431043965
2024-05-28,-0.006410994110696275,-0.007517842277730439,0.0,-0.007783473957399991,-0.006867154027411124,-0.0005,-0.008157284520036053,-0.0005,-0.006383512162025609,0.004546254291655788
2024-05-29,-0.017592371995901086,-0.002673122283653266,0.0,-0.0037158714068710142,-0.0024162663601355223,-0.004725205349616714,-0.006716995215672255,-0.005582465031849055,0.011864378607436206,0.007547204483188097
2024-05-30,0.005283095322762004,0.002369710421292192,-0.0005,0.0031762201860734895,0.006022513263093182,0.0029832103864551483,0.005144106604513763,0.004864931304647363,-0.007246581722250156,-0.009671814984970691
2024-05-31,0.020437894041510814,0.012925726058509963,0.015371083612830263,0.014709150799548678,0.012481986023488816,0.015163177527061901,0.01705614893896489,0.011035487447580919,0.01143431177807722,0.00836172928562403
2024-06-03,0.007761429087514779,0.03128180169134491,-0.01212656939378564,0.03010589826334297,0.029911047369429258,0.030854434240951488,0.028019416901092786,0.030401770114785436,0.003782084330464974,0.017086330532680535
2024-06-04,7.053594894125895e-05,-0.0,0.026076296491405748,-0.0,-0.0,-0.0,-0.0,-0.0,-0.017953037264491805,0.0003757137901642532
2024-06-05,-0.01086651882083566,-0.0,-0.010737664292950543,-0.0,-0.0,-0.0,-0.0,-0.0,0.0019449108436642038,0.020251951778990022
2024-06-06,0.011018899446410498,0.0,0.013801902851796085,0.0,0.0,0.0,0.0,0.0,0.002516315298489809,0.0
2024-06-07,-0.02354399116550155,0.0,0.020562914794067452,0.0,0.0,0.0,0.0,0.0,0.0030375867088785332,-0.0
2024-06-10,0.0028388017684337526,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.007222393153188872,0.0
2024-06-11,0.011835417284530865,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.218661133454816e-06,-0.0
2024-06-12,0.007428674414587522,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.025935035767214086,0.0
2024-06-13,-0.016830984415521024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005854307170806055,-0.0
2024-06-14,4.2800982425384056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007751309312440787,0.0
2024-06-17,-0.01923233245149011,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.018502665812622887,0.0
2024-06-18,-0.006627176333384034,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0036461537200509386,0.0
2024-06-20,0.021875711606332067,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.012023727504651693,-0.0
2024-06-21,0.02010379949056831,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.001316910450388183,-0.0
2024-06-24,-0.004017479659456751,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006381489963688299,0.0
2024-06-25,-0.005803170408703668,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013091934818632557,-0.0
2024-06-26,0.003463681897875938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01260093761157383,-0.0
2024-06-27,0.00852545233971242,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002282695417814489,-0.0
2024-06-28,7.246681193852876e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.022078717409252595,0.0
